row ID,Index,Location,MinTemp_in_Celcius,MaxTemp_in_Celcius,Rainfall_in_millimeters,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity_at_9am,Humidity_at_3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday
Row215,215,Albury,16.4,28,0,,,ESE,24,ESE,N,7,9,69,40,1022.3,1018.6,,,20.5,26.7,No
Row216,216,Albury,18.9,22,0.2,,,ENE,31,NA,NE,0,13,80,85,1017.6,1016.1,8,,20.7,20.6,No
Row217,217,Albury,19.3,30.7,0,,,ESE,52,SE,E,13,15,68,51,1013.7,1010.3,1,1,22,30.4,No
Row218,218,Albury,12.3,25.2,0,,,SW,69,SSE,SSW,15,9,53,43,1022.1,1020.5,,,15,23.2,No
Row219,219,Albury,17.9,30,11.8,,,SE,20,SSE,ESE,7,11,85,55,1007.8,1003.7,4,7,20.4,28.5,Yes
Row220,220,Albury,10.6,26.6,0,,,SE,31,ESE,NNE,4,9,73,42,1023.9,1019.2,,,16.2,25.8,No
Row221,221,Albury,18.7,20.8,13.4,,,N,22,ENE,ENE,9,13,92,95,1012.3,1011.9,8,8,19.8,19.6,Yes
Row222,222,Albury,13.3,27.4,0,,,NNE,24,SSE,ENE,13,15,74,43,1013.9,1010.6,,5,17.4,26.7,No
Row223,223,Albury,13.9,28.1,0,,,SE,57,SE,ENE,13,9,71,46,1011.9,1008.4,,1,19.4,27.4,No
Row224,224,Albury,13.9,22,8,,,WNW,44,NNW,WNW,13,19,90,64,1003.7,1003.8,8,3,15.7,20.7,Yes
Row225,225,Albury,7.2,22.1,0.2,,,SSE,24,NA,SE,0,7,83,47,1022.8,1021.5,,,11.6,21.4,No
Row226,226,Albury,4.4,18.1,0.2,,,SE,24,NA,E,0,6,70,42,1024.3,1022.3,,,10.8,17.8,No
Row227,227,Albury,3.4,15.9,0,,,SE,17,NA,ESE,0,9,96,57,1020.7,1016,7,,6.2,15.7,No
Row228,228,Albury,3.8,16.1,0,,,SSE,44,ESE,SSE,7,24,60,43,1017.9,1016.8,,,11.4,15.6,No
Row229,229,Albury,0.2,10.1,0.4,,,WSW,24,SSW,NE,4,4,94,89,1015.3,1013.8,6,8,4.1,8.6,No
Row230,230,Albury,3.8,14.3,1.8,,,W,35,W,WSW,20,19,82,46,1020.7,1021.8,,7,6.8,13.6,Yes
Row231,231,Albury,8.9,15.6,3.6,,,WNW,26,WSW,WNW,15,7,85,65,1007.8,1008.2,8,8,10,14.8,Yes
Row232,232,Albury,3.6,15.9,0,,,SSE,26,NA,ESE,0,11,76,51,1025.9,1023.2,,,8.7,15.8,No
Row233,233,Albury,2.9,14.6,0,,,WSW,33,W,SSW,13,17,89,51,1018.1,1016.2,7,,7.2,13.7,No
Row234,234,Albury,-1.1,14,0,,,SSE,20,NA,SSE,0,13,85,46,1021.3,1021.7,,,4.3,13.9,No
Row235,235,Albury,1,16.1,0,,,ESE,46,NA,E,0,6,89,52,1023.6,1018.4,,,4.8,16,No
Row236,236,Albury,7.6,14.6,3.6,,,N,46,NNE,NNE,6,19,86,67,1015.4,1010.8,7,8,10.4,14.1,Yes
Row237,237,Albury,6.2,14.2,3.4,,,W,43,W,W,19,17,85,70,1020.2,1020.9,8,,11,13.3,Yes
Row238,238,Albury,7.1,9.8,0,,,W,30,WNW,WNW,15,17,91,88,1021.6,1020.1,7,,7.2,8.7,No
Row239,239,Albury,0.2,14.1,0,,,SE,20,NA,E,0,9,78,56,1031.3,1026.3,,5,5.3,13.7,No
Row240,240,Albury,0.3,16.7,0.2,,,SE,33,SE,SE,2,19,99,54,1021.5,1020.2,1,5,3.6,15.8,No
Row241,241,Albury,3.5,17.2,0,,,SE,26,NW,S,4,11,75,46,1022.2,1020,,4,8.8,16.8,No
Row242,242,Albury,0.1,14.6,0,,,W,19,NA,W,0,11,72,45,1024.7,1021.6,,,5.8,14.3,No
Row243,243,Albury,0.2,13.1,0,,,SE,41,ESE,S,6,6,99,59,1031,1027.6,,,2.9,12.6,No
Row244,244,Albury,9.9,12.9,14.6,,,WSW,30,SE,ESE,7,6,99,92,1019.4,1014.8,8,,10.3,12.4,Yes
Row245,245,Albury,6.3,10.9,3.6,,,WNW,19,N,W,4,13,89,83,1009.3,1006.9,,,8.9,10.4,Yes
Row246,246,Albury,1.6,16.3,0,,,SW,24,SSE,W,4,15,74,43,1020.7,1019.5,,,6.9,16.2,No
Row247,247,Albury,9,19.4,0.2,,,NE,24,NA,NNE,0,13,80,45,1020.8,1016.2,,,11.8,18.7,No
Row248,248,Albury,7.1,12.6,5.6,,,NE,44,SE,NE,4,28,95,91,1011.8,1005.7,,,10.4,11.8,Yes
Row249,249,Albury,3.2,17.3,0,,,SE,22,SE,SSE,7,9,62,32,1031.5,1030.4,,,11.2,16.6,No
Row250,250,Albury,2.5,16.9,0,,,S,17,E,NNE,7,9,99,56,1037.3,1032.6,,,6.4,16.1,No
Row251,251,Albury,2.4,17.5,0,,,ENE,17,ESE,SE,11,6,99,56,1031.4,1026.7,,,6.6,16.8,No
Row252,252,Albury,0.6,15.7,0,,,WNW,20,NA,NNW,0,7,99,47,1024.3,1022.1,,,5.4,15,No
Row253,253,Albury,2.8,20.4,0,,,ESE,17,SE,E,7,7,65,31,1028.4,1025.3,,,10.4,19.6,No
Row254,254,Albury,-0.1,14.4,1,,,NW,30,NA,WSW,0,17,78,44,1021.3,1020.2,,,7.3,13.7,No
Row258,258,Albury,0.9,20.8,,,,W,33,ESE,WSW,9,15,83,42,1021.7,1018.3,,,9.4,20.6,NA
Row259,259,Albury,4.4,20.8,0,,,WSW,24,SSE,S,6,7,78,50,1017.8,1013.9,,3,9.8,19.3,No
Row260,260,Albury,3.7,21.7,0,,,NE,26,E,NE,7,20,78,52,1017.5,1011.8,,,12,21.5,No
Row261,261,Albury,10.1,13.6,1,,,W,61,WNW,W,31,22,73,70,1008.8,1011.2,8,,12.2,12.9,No
Row262,262,Albury,8.2,13.5,3.8,,,ENE,26,SE,SW,9,11,85,80,1005.8,1007.1,8,8,10.5,13,Yes
Row263,263,Albury,4.1,19.3,0,,,SSW,24,ESE,S,6,4,74,47,1024.9,1021.9,,1,10.5,19.1,No
Row264,264,Albury,10.2,16,0,,,SW,13,S,S,9,4,87,80,1014.8,1012.6,,8,13,15,No
Row265,265,Albury,11.1,21.4,4.2,,,W,41,S,WSW,7,7,88,53,1013.2,1010.1,,,13.3,19.9,Yes
Row266,266,Albury,8.7,21.8,0,,,WSW,33,SE,W,4,24,79,50,1012.2,1009.5,,,13.5,21.3,No
Row267,267,Albury,10.3,25.5,0,,,W,43,E,W,4,19,77,53,1009.9,1007.5,,8,17.1,23.7,No
Row268,268,Albury,9.1,18.7,0,,,W,50,WSW,W,24,33,58,34,1017.9,1020.5,,,12.7,17.3,No
Row269,269,Albury,11.3,24.7,0,,,WSW,35,ENE,S,6,11,77,47,1023.7,1022.7,,1,17.9,23.6,No
Row270,270,Albury,11.7,30.9,0,,,NE,24,SSE,WNW,2,11,66,27,1020.7,1015.4,1,,18.3,30.3,No
Row271,271,Albury,16.7,25,1.2,,,W,44,N,NW,9,20,91,63,1010.4,1009.9,,8,18.4,24,Yes
Row272,272,Albury,9.9,20.1,0,,,W,50,WNW,W,17,28,74,54,1015.2,1015.6,1,,13.1,19.1,No
Row273,273,Albury,9.8,29.6,0,,,SW,35,ESE,SE,11,17,72,36,1016.9,1012.5,,,18.5,28.7,No
Row274,274,Albury,13.8,32.9,0,,,NW,50,ESE,NNW,7,15,63,44,1011.2,1006.4,,7,21.7,27.1,No
Row275,275,Albury,15.8,28.5,5.4,,,E,30,ENE,E,4,17,83,47,1013.1,1011,8,,21.4,27.5,Yes
Row276,276,Albury,16.1,28.3,0,,,W,46,NNW,W,19,30,49,31,1006.1,1008.3,,,25.2,27.6,No
Row277,277,Albury,11.9,29.3,0,,,WNW,37,SSE,W,2,19,65,29,1016.4,1014.5,,,18.9,28.4,No
Row278,278,Albury,15.1,31.9,0,,,NNW,31,E,NNW,9,11,66,36,1017.1,1013,,4,22.9,30.5,No
Row279,279,Albury,8.1,23.5,0,,,W,33,ENE,WSW,4,19,54,36,1018.1,1014.3,,,17,22.6,No
Row280,280,Albury,15,20,11,,,NA,,SSE,NA,11,,99,,1020.1,,8,,15,,Yes
Row281,281,Albury,15,29,0,,,SSE,46,ESE,NE,9,6,62,37,1012.6,1009.5,,,20.8,27.7,No
Row282,282,Albury,17.8,25.1,0,,,N,37,SSE,ESE,7,9,72,58,1009.7,1005.8,8,8,20.1,24.3,No
Row283,283,Albury,15.8,28.3,12.2,,,W,37,SSE,SW,9,19,94,55,1004.3,1000.7,7,6,18.3,25.6,Yes
Row284,284,Albury,10.9,26.7,0,,,W,35,E,W,2,11,63,43,1006.5,1004.4,,2,18.3,25.6,No
Row285,285,Albury,12.6,24.6,0,,,SE,43,S,SSW,15,13,49,36,1009.1,1008.1,,2,19,24.5,No
Row286,286,Albury,13.4,29.9,0,,,SE,24,SE,ENE,13,7,60,37,1012.7,1011.3,,,20.9,28.6,No
Row287,287,Albury,20.5,32.5,0,,,W,35,W,W,7,9,60,41,1012.2,1011.7,,,24.5,30.4,No
Row288,288,Albury,13.3,30.6,0.4,,,W,35,SE,SW,6,17,59,23,1014.9,1011.6,,,20.9,29.2,No
Row289,289,Albury,11.7,33.4,0,,,NNE,31,ENE,NE,15,9,47,19,1011.7,1007.5,,,21.6,30.7,No
Row290,290,Albury,12.7,24.6,3.8,,,W,43,WNW,W,20,28,56,33,1010.1,1009.4,,,16.5,23.3,Yes
Row291,291,Albury,10.8,24.8,0,,,NW,50,W,W,17,30,57,30,1011.2,1008.7,,1,17.9,23.5,No
Row292,292,Albury,13.3,29.4,0,,,SE,31,SSE,ESE,19,15,49,26,1015.2,1012.6,,,19.5,27.7,No
Row293,293,Albury,16.1,30.7,0,,,SW,31,ESE,ESE,9,15,64,55,1016.6,1014.7,6,7,21.2,25,No
Row294,294,Albury,20.1,36.2,0,,,WSW,35,ESE,W,9,19,58,23,1014.2,1010.2,,,25.3,34.4,No
Row295,295,Albury,18.5,35.3,0,,,ENE,48,SE,S,11,11,56,28,1013.4,1010.7,,,24.9,33.5,No
Row296,296,Albury,17.5,36.4,0,,,E,28,SE,WSW,9,7,38,24,1013.6,1010,,,24.4,34.9,No
Row297,297,Albury,19.9,35.4,0,,,NNE,39,SE,E,17,9,50,29,1015.6,1011.3,1,1,24.7,33.6,No
Row298,298,Albury,15.1,27.9,9,,,SE,43,WSW,W,17,19,61,33,1007.7,1008.2,,1,19.1,26.2,Yes
Row299,299,Albury,10.9,28.1,0,,,W,35,SSE,SE,9,11,63,29,1008.5,1006.5,,,16.9,25.9,No
Row300,300,Albury,13.8,27.4,3.6,,,W,43,ESE,WNW,9,30,78,43,1010.8,1008.1,,8,18.7,22.9,Yes
Row301,301,Albury,11.5,27.8,0,,,S,35,SSE,WNW,9,11,69,42,1011.7,1009.2,,8,16.6,25.1,No
Row302,302,Albury,14.7,31.4,0,,,NE,26,SSE,SE,15,11,60,34,1019.4,1016.4,,3,21.1,30,No
Row303,303,Albury,16.9,28.3,0.4,,,SE,30,ENE,SSE,7,13,83,63,1018,1017.2,8,8,18.4,23.6,No
Row304,304,Albury,13.5,28.9,1.4,,,S,31,SE,NNW,11,7,72,36,1012.6,1010.6,,8,19.3,27.7,Yes
Row305,305,Albury,19.5,24.8,0.6,,,SSE,24,SSE,SE,7,11,74,69,1013,1011.1,,8,20.5,23.5,No
Row306,306,Albury,17,25.8,36.6,,,SE,48,SE,SE,13,24,60,46,1010.9,1011.3,8,7,19.1,25.2,Yes
Row307,307,Albury,18.8,19.6,0,,,NNE,52,SE,ESE,7,15,62,92,1014.2,1011.1,8,8,19.3,17.1,No
Row308,308,Albury,16.7,24.8,66,,,WSW,35,WNW,WNW,9,20,100,65,1009.3,1010.4,8,3,19.1,23.1,Yes
Row309,309,Albury,15.8,23.2,0,,,SE,52,SE,SE,22,30,49,42,1023.2,1020.2,1,7,17.7,22.3,No
Row310,310,Albury,17.2,30,9.6,,,NNE,41,ESE,NNE,2,24,79,44,1014.4,1010.8,,2,20.8,28.5,Yes
Row311,311,Albury,12.4,28.4,0,,,NE,30,ESE,NNE,7,15,74,47,1018.6,1013.1,,2,17.6,26.9,No
Row312,312,Albury,8.9,19.7,0.4,,,WSW,37,W,W,17,22,79,54,1015,1015.4,7,5,11.1,17.5,No
Row313,313,Albury,11,26.5,0,,,E,22,E,NNE,6,9,81,44,1019.2,1016,,1,15.1,25.5,No
Row314,314,Albury,12.9,29.9,0,,,NNE,30,ESE,N,9,13,75,41,1015.6,1012,7,2,18.4,29.1,No
Row315,315,Albury,12.7,28.5,0,,,ESE,19,E,SSW,2,7,78,51,1019.5,1016.4,,,19.6,27.8,No
Row316,316,Albury,10.1,20.4,0,,,W,43,SW,WNW,20,19,59,41,1020.8,1018.8,,,14.1,19.9,No
Row317,317,Albury,8.2,26.2,0,,,SW,19,ENE,SSW,6,11,79,36,1025.6,1022.3,,1,15.5,25.8,No
Row318,318,Albury,14.6,22.7,34.2,,,SW,19,SSE,E,7,2,100,62,1017.3,1014.7,8,1,15.7,21.9,Yes
Row319,319,Albury,7.3,17,1,,,WNW,39,W,W,26,22,81,63,1015.1,1013.6,4,7,9.8,16.8,No
Row320,320,Albury,5,17,0,,,NW,19,WSW,NW,6,11,95,63,1021.9,1019.4,8,,9.5,16.7,No
Row321,321,Albury,4.6,18.4,0,,,SSE,26,ENE,SSE,4,11,97,47,1023.3,1020.7,5,,10.2,17.8,No
Row322,322,Albury,4.4,19.9,0,,,ENE,30,SE,NE,6,11,79,50,1026.2,1022.8,,1,10.4,19.4,No
Row323,323,Albury,7.6,16.3,0,,,W,30,NE,WNW,17,22,94,89,1021.7,1019.5,7,8,14.2,15.8,No
Row324,324,Albury,3.5,15.7,0,,,W,28,SSE,W,2,19,87,56,1023.3,1020.4,,1,8.6,14.9,No
Row325,325,Albury,4.1,13.3,0,,,WSW,17,ENE,ENE,7,13,100,71,1018.6,1017.8,8,8,6.9,12.6,No
Row326,326,Albury,5.5,20.3,0,,,NE,28,NA,NE,0,13,91,49,1019.6,1016,8,1,9,20,No
Row327,327,Albury,7.2,17,0,,,WSW,26,S,SE,4,7,92,72,1021.1,1019,8,5,11.7,16.3,No
Row328,328,Albury,1,14.7,0,,,W,35,E,SW,6,19,84,53,1020.2,1018.1,,8,8.2,13.3,No
Row329,329,Albury,2.3,16.7,0,,,ESE,13,NA,ESE,0,7,100,51,1026.3,1022.7,7,,5.7,15.5,No
Row330,330,Albury,2.6,17.8,0,,,NE,17,NA,SE,0,7,97,59,1025.3,1022.5,8,,7.2,16.6,No
Row331,331,Albury,7.8,17,0,,,ENE,24,E,S,4,11,82,96,1017.5,1015.2,2,8,10.9,11.8,No
Row332,332,Albury,5.7,13.7,3.6,,,SSE,31,SE,SSE,9,9,84,72,1016.5,1012.6,7,8,9.7,13.4,Yes
Row333,333,Albury,-1,15.1,0,,,WNW,20,NA,WSW,0,11,85,50,1020.9,1020.8,,,6,14.6,No
Row334,334,Albury,-0.3,15.9,0,,,SSE,15,NA,SSE,0,7,84,52,1026.2,1022.2,,,5.7,14.5,No
Row335,335,Albury,0.2,15.2,0,,,SE,13,ENE,ESE,2,7,85,60,1022.9,1019.7,,,6.3,15.1,No
Row336,336,Albury,-1.3,11.7,0,,,NE,20,NA,NE,0,13,100,64,1023.5,1018.8,8,7,3,11.4,No
Row337,337,Albury,-1.7,10.6,0.8,,,NNW,24,SE,NW,4,17,100,68,1025.1,1025.3,8,8,0.3,10.4,No
Row338,338,Albury,5.5,15.5,3.8,,,WNW,35,NA,N,0,19,100,68,1013.7,1008.8,7,8,9.9,14.8,Yes
Row339,339,Albury,0.6,11.7,4.6,,,NW,39,NA,NNW,0,19,100,68,1013.6,1011.6,8,8,4.3,11.1,Yes
Row340,340,Albury,3.7,9.6,3.8,,,NW,26,N,WNW,7,9,100,91,1016.2,1014.7,8,8,6.5,8.2,Yes
Row341,341,Albury,-2.5,13.3,0,,,SSE,17,NA,SE,0,7,94,58,1034.4,1030.7,,,2.9,12.8,No
Row342,342,Albury,5.2,11.9,2.4,,,ENE,44,SSE,NE,7,22,95,97,1020.8,1015.6,7,8,9.1,11.2,Yes
Row343,343,Albury,3.8,12.6,0,,,NNE,28,NA,SE,0,11,100,90,1015.7,1010.6,,7,7.1,11.4,No
Row344,344,Albury,7.1,15.8,15.4,,,NW,24,NNE,WNW,6,13,100,81,1009.3,1008.5,7,8,12.5,14.3,Yes
Row345,345,Albury,7.2,12.4,2.8,,,N,22,NNE,N,7,15,94,89,1028.6,1027.2,8,8,10.1,12,Yes
Row346,346,Albury,8.7,15.4,0.4,,,NNW,19,NA,NNW,0,9,100,66,1026.2,1022.8,8,8,10.2,14.2,No
Row347,347,Albury,2.3,15.3,0,,,W,31,NA,WSW,0,17,86,67,1028.7,1027.3,3,8,9.2,13.7,No
Row348,348,Albury,1.4,15.3,0,,,SW,15,E,SSW,2,7,100,53,1033.1,1030.3,8,,5.2,14.8,No
Row349,349,Albury,6.7,11.5,6.2,,,NNE,17,ENE,NE,9,9,96,86,1013.2,1012.3,8,4,7.8,10.3,Yes
Row350,350,Albury,1.1,13.7,1.8,,,W,33,NA,WSW,0,20,100,55,1025.9,1024.6,,6,5.7,13.4,Yes
Row351,351,Albury,-1.3,13.9,0,,,SSE,20,NA,ENE,0,9,80,47,1029.1,1025.5,,,4.8,12.4,No
Row352,352,Albury,-0.5,13.7,0.2,,,WNW,20,NA,W,0,9,76,50,1025.4,1022.5,,2,6,13.4,No
Row353,353,Albury,0.6,16.5,0,,,W,20,ENE,W,2,9,79,46,1028.4,1025.1,,,6.2,16.3,No
Row354,354,Albury,2.1,12.4,0,,,SE,17,N,S,2,6,89,55,1024.6,1020.4,8,2,6.4,11.7,No
Row355,355,Albury,2.1,16.4,0,,,N,33,SE,NE,7,19,84,45,1020.1,1015.3,2,1,7.9,15.6,No
Row356,356,Albury,6.2,19.4,0,,,ENE,35,E,ENE,9,19,74,50,1012.6,1005.7,5,,11.3,18.5,No
Row357,357,Albury,-0.2,14.3,0,,,SE,19,E,S,7,7,100,59,1026.4,1023.2,8,1,4.6,13.9,No
Row358,358,Albury,1.2,15.3,0,,,SE,20,SSE,ENE,2,11,87,55,1024.9,1019.9,,,7.6,14.8,No
Row359,359,Albury,2.9,17.6,0,,,WNW,48,SE,N,9,17,72,48,1013.4,1007.7,8,,10.8,17,No
Row360,360,Albury,-1.3,15,0.4,,,SSW,26,SW,WSW,2,9,76,44,1025.8,1023.1,,,6.2,14.2,No
Row361,361,Albury,0,16.2,0,,,WSW,24,ESE,WSW,7,19,83,45,1025.7,1022.5,,,7.9,15.2,No
Row362,362,Albury,4.3,21.2,0,,,N,22,ENE,N,6,13,76,36,1023.5,1019.1,,,11.9,20.7,No
Row363,363,Albury,7.7,17.2,0.2,,,NNW,44,NNW,N,20,22,69,57,1009.5,1008.1,7,8,12.4,15.9,No
Row364,364,Albury,2.7,18.8,0,,,SE,15,ENE,SE,4,6,94,44,1025.9,1022,1,,9.6,17.7,No
Row365,365,Albury,2.6,20.9,0,,,N,28,SE,N,4,13,80,37,1021.2,1015.2,,,11.3,20.6,No
Row366,366,Albury,3,17.6,0,,,WSW,26,E,WNW,7,17,88,56,1021.6,1018.2,,,10.5,16.3,No
Row367,367,Albury,4.7,17.9,0,,,NE,20,E,NW,6,9,82,53,1019.8,1017.3,1,7,11.9,16.6,No
Row368,368,Albury,5,16.5,0,,,NNW,33,SW,SE,11,13,85,68,1017.4,1013.4,8,4,11.2,15.4,No
Row369,369,Albury,8.4,19.2,13.2,,,NE,43,N,NE,6,7,87,58,1017.8,1015.1,7,1,12.7,18.6,Yes
Row370,370,Albury,5.3,15,0,,,W,43,W,W,19,26,74,44,1015.8,1016.1,,5,11,14.7,No
Row371,371,Albury,7.6,25.7,0,,,NNE,54,ENE,NE,6,15,77,44,1014.5,1007.8,5,1,14.3,23.8,No
Row372,372,Albury,14.3,24.3,0,,,N,67,N,W,30,26,45,62,1000.8,1001.6,5,7,23.2,16.3,No
Row373,373,Albury,2.6,15.3,0.2,,,W,35,WNW,W,15,19,75,49,1021.8,1021.7,,8,9.1,13.7,No
Row374,374,Albury,5.2,24.8,0,,,SSW,28,E,WNW,9,11,75,36,1027.7,1022.7,,,14.8,24,No
Row376,376,Albury,5.6,16.2,0,,,NW,30,WNW,NW,9,15,69,47,1011.6,1009.7,,6,11.9,15.5,No
Row377,377,Albury,7.4,11.6,0.8,,,SSE,28,SSE,S,9,13,89,85,1007.5,1008,8,8,8.8,10.2,No
Row378,378,Albury,5,17.9,7.6,,,W,46,SSE,WSW,7,19,48,41,1015.5,1016.1,,4,11.4,17.1,Yes
Row379,379,Albury,4,18.6,0,,,WNW,41,E,W,6,19,76,43,1022.1,1020.3,,7,10.2,17.3,No
Row380,380,Albury,8.8,24.9,0,,,NW,41,NA,W,0,24,73,34,1011.7,1011.4,,,16.7,23.6,No
Row381,381,Albury,4.4,20.7,0,,,ESE,24,SE,SE,7,11,64,41,1027,1023.7,,,10.6,19.8,No
Row382,382,Albury,12.7,23.8,0,,,W,44,N,W,19,30,40,45,1009.7,1009.5,,3,20.6,22.6,No
Row383,383,Albury,7.1,18.5,0,,,WSW,46,WSW,W,15,30,72,41,1012.1,1010.7,,2,11.4,17.8,No
Row384,384,Albury,6.3,20.4,0,,,WSW,46,W,NNW,15,15,64,38,1018.2,1017.8,,,11.5,18.4,No
Row385,385,Albury,9,27,0,,,ENE,28,SSE,SSE,7,7,72,31,1022.1,1017.9,,2,16.4,25.8,No
Row386,386,Albury,6.4,22.4,0,,,WSW,28,SSE,ESE,9,7,64,43,1016.6,1014.5,,,11.8,21.1,No
Row387,387,Albury,9.2,28.5,0,,,NE,31,SE,NW,11,11,69,30,1018.1,1014.5,,,17.5,27.2,No
Row388,388,Albury,10.3,21.8,1.6,,,WNW,44,W,W,19,22,68,37,1017.5,1017.1,,,16,20.9,Yes
Row389,389,Albury,9,24.2,0,,,N,28,SSE,SSE,11,13,57,44,1015,1011.4,,2,16.2,23.3,No
Row390,390,Albury,8.3,26.9,0,,,E,24,SSE,ESE,6,15,56,34,1022.2,1018.1,,,17.3,26,No
Row391,391,Albury,12.3,32.4,0,,,W,54,NE,NW,13,28,46,24,1015,1008.2,,1,21.2,31.5,No
Row392,392,Albury,15.3,36.7,0,,,NNW,41,E,WNW,9,20,55,16,1013.9,1011.2,,,23.8,35.8,No
Row393,393,Albury,16.8,32.5,0.4,,,SSE,30,SSE,E,13,11,59,44,1014.3,1011.2,,1,23.9,31.2,No
Row394,394,Albury,12.1,34.5,0,,,W,44,SE,W,4,22,49,16,1012.8,1009.3,,,22.3,32.7,No
Row395,395,Albury,14.5,38.8,0,,,NNW,37,SE,NNW,7,19,48,12,1007.6,1004.1,,,23,36.4,No
Row396,396,Albury,17,28.8,0,,,W,37,W,W,19,24,42,32,1007,1010.2,,,23.2,26,No
Row397,397,Albury,15.5,39.9,0,,,W,35,SSE,S,6,9,46,11,1009.4,1005,,,24.6,37.7,No
Row398,398,Albury,18.9,43.1,0,,,W,65,ESE,W,7,30,38,12,999.9,998.5,,,27,40.6,No
Row399,399,Albury,21.2,35.2,0,,,NNE,43,NE,ENE,19,7,47,31,1009.7,1007,,,27.2,34,No
Row400,400,Albury,14.3,29.2,0,,,ESE,41,SE,SSE,17,24,46,28,1021.8,1019,,,18.9,27.4,No
Row401,401,Albury,16.6,33.8,0,,,SSE,30,E,ESE,4,9,64,29,1018.5,1015.6,,,22,32.3,No
Row402,402,Albury,18.6,33,0,,,S,30,SSE,ENE,6,9,65,32,1019.8,1016,,,22.7,31.8,No
Row403,403,Albury,19.4,33.7,0,,,NE,35,SSE,NNW,7,13,66,32,1019.2,1014.3,,,23.2,32.9,No
Row404,404,Albury,15.5,30.7,0,,,NNW,31,WSW,W,7,17,63,26,1011.3,1009.6,,,18.4,28.6,No
Row405,405,Albury,13.8,31.7,0,,,ESE,22,SSE,SSE,9,11,64,31,1015.6,1013,,,19.1,29.2,No
Row406,406,Albury,11.1,23,0.2,,,W,35,SSW,WSW,13,15,39,26,1018.3,1018.1,,,14.8,21.7,No
Row407,407,Albury,9.5,28.3,0,,,W,41,S,W,7,22,82,29,1016.9,1013.1,,,13.7,27.4,No
Row408,408,Albury,6.6,20.4,19.8,,,WSW,31,E,SW,7,13,68,38,1021.1,1018.5,,,11.2,18.7,Yes
Row409,409,Albury,7,21.5,0.2,,,WSW,28,S,WSW,7,13,92,53,1017.9,1014.2,2,1,10.9,19.1,No
Row410,410,Albury,8.5,23.8,0,,,WNW,30,SSE,WSW,6,17,83,49,1018.6,1016.5,,4,12.1,22.4,No
Row411,411,Albury,8.6,22.5,0,,,SE,35,SSE,SE,15,15,61,40,1021.5,1020.6,,,14.2,21.6,No
Row412,412,Albury,8.9,24.3,0,,,SE,22,SSE,SSE,7,11,72,38,1028.2,1025.8,,,13.1,23.2,No
Row413,413,Albury,10.3,25.3,0,,,SE,19,NA,S,0,9,78,42,1030.1,1026.8,,,13,24.3,No
Row414,414,Albury,11.2,25.7,0,,,SSE,20,SSE,WNW,6,11,80,40,1027.7,1023.2,6,,14.6,25.1,No
Row415,415,Albury,10.7,26.6,0,,,SW,19,SSW,S,4,11,72,39,1027.3,1022.8,1,1,16.7,25.3,No
Row416,416,Albury,14.4,24.8,0,,,SSE,17,SSE,SSE,7,9,80,53,1013,1009.1,7,8,17.4,23.3,No
Row417,417,Albury,8.3,23.8,0,,,SSE,22,E,SW,7,9,63,43,1015.2,1012.9,,,16.6,22.5,No
Row418,418,Albury,8.9,22.2,0,,,SW,17,NE,SE,2,7,69,49,1016.9,1013.8,,,15.6,21.1,No
Row419,419,Albury,4,21.1,0,,,N,46,ESE,N,6,9,70,35,1016.3,1010.7,,6,10.6,20.2,No
Row420,420,Albury,10.9,20,1.6,,,WSW,30,NNW,WSW,7,20,85,47,1014.2,1014.2,8,,13.5,18.2,Yes
Row421,421,Albury,6,16.9,0,,,WSW,30,S,WSW,2,13,89,48,1020.8,1019.4,8,8,9.9,15.5,No
Row422,422,Albury,6,21.4,0,,,W,26,NA,W,0,13,79,53,1024.8,1022,2,1,13.2,20.5,No
Row423,423,Albury,5.6,23.1,0,,,N,24,NNE,NNW,7,11,90,44,1023,1017.6,1,,11.8,22.8,No
Row424,424,Albury,1.6,17.9,0,,,SSE,17,SSE,E,7,9,66,35,1025.8,1022.6,,,9.3,16.3,No
Row426,426,Albury,6.2,23.2,,,,SE,13,NA,SSE,0,9,86,38,1031.8,1027.9,,,12.4,23.2,NA
Row427,427,Albury,11.3,15.7,9.8,,,W,41,N,W,15,22,96,65,1015.3,1013.6,8,8,14,15,Yes
Row428,428,Albury,2.8,13.5,0,,,NNW,15,NNW,NA,4,0,98,79,1014.1,1011.7,,8,6.1,10.8,No
Row429,429,Albury,-0.2,16.3,0,,,W,22,NA,WNW,0,11,100,57,1026.6,1024.8,8,,4.6,15.8,No
Row430,430,Albury,1.3,12.8,0.2,,,NNE,9,NA,S,0,6,100,81,1029.2,1026,8,,5.5,12.4,No
Row431,431,Albury,1.9,14.5,0,,,S,11,ENE,SE,6,4,100,69,1027.8,1025.3,8,,5.5,13.8,No
Row432,432,Albury,5.8,15,0.4,,,N,22,SE,N,2,13,100,65,1021.9,1019.6,,8,8.5,14.8,No
Row433,433,Albury,8.5,16.9,1.2,,,WNW,39,N,WNW,19,20,95,64,1020.1,1021.5,8,8,12,15.1,Yes
Row434,434,Albury,3.1,13.8,0,,,NNW,13,NA,ESE,0,7,100,80,1021.1,1019.6,,8,7.8,13.2,No
